"date","lon","lat","SST","dist","don"
1981-11-01,NA,NA,NA,NA,"day"
1981-11-01,NA,NA,NA,NA,"night"
1981-11-02,NA,NA,NA,NA,"day"
1981-11-02,NA,NA,NA,NA,"night"
1981-11-03,18.4791717529297,-34.3124961853027,15.57,1.76263398734069,"day"
1981-11-03,18.4375,-34.3124961853027,15.83,2.38501448278403,"day"
1981-11-03,18.4791717529297,-34.3541641235352,17.08,4.15577502849999,"day"
1981-11-03,18.4375,-34.3541641235352,17.07,4.45540185725305,"day"
1981-11-03,18.5208282470703,-34.3124961853027,15.3,5.47107838347178,"day"
1981-11-03,18.4791717529297,-34.3541641235352,15.21,4.15577502849999,"night"
1981-11-03,18.5208282470703,-34.3124961853027,14.5,5.47107838347178,"night"
1981-11-03,18.5208282470703,-34.3541641235352,15.21,6.63950504862138,"night"
1981-11-03,18.5208282470703,-34.2708282470703,14.68,7.64922999937436,"night"
1981-11-04,NA,NA,NA,NA,"day"
1981-11-04,NA,NA,NA,NA,"night"
1981-11-05,18.4791717529297,-34.3124961853027,17.41,1.76263398734069,"day"
1981-11-05,18.4375,-34.3124961853027,17.41,2.38501448278403,"day"
1981-11-05,18.4375,-34.3541641235352,17.23,4.45540185725305,"day"
1981-11-05,18.3958282470703,-34.3124961853027,17.41,6.13939393054881,"day"
1981-11-05,18.3958282470703,-34.3541641235352,17.28,7.19990633721503,"day"
1981-11-05,NA,NA,NA,NA,"night"
1981-11-06,NA,NA,NA,NA,"day"
1981-11-06,18.4791717529297,-34.3541641235352,17.22,4.15577502849999,"night"
1981-11-06,18.5208282470703,-34.3124961853027,16.51,5.47107838347178,"night"
1981-11-06,18.5208282470703,-34.3541641235352,17.22,6.63950504862138,"night"
1981-11-07,NA,NA,NA,NA,"day"
1981-11-07,NA,NA,NA,NA,"night"
1981-11-08,NA,NA,NA,NA,"day"
1981-11-08,NA,NA,NA,NA,"night"
1981-11-09,18.4791717529297,-34.3541641235352,15.28,4.15577502849999,"day"
1981-11-09,18.4375,-34.3541641235352,15.17,4.45540185725305,"day"
1981-11-09,18.3958282470703,-34.3124961853027,13.27,6.13939393054881,"day"
1981-11-09,18.5208282470703,-34.3541641235352,15.28,6.63950504862138,"day"
1981-11-09,18.3958282470703,-34.3541641235352,15.05,7.19990633721503,"day"
1981-11-09,NA,NA,NA,NA,"night"
1981-11-10,18.4791717529297,-34.3124961853027,10.34,1.76263398734069,"day"
1981-11-10,18.4375,-34.3124961853027,10.34,2.38501448278403,"day"
1981-11-10,18.4791717529297,-34.3541641235352,12.84,4.15577502849999,"day"
1981-11-10,18.4375,-34.3541641235352,12.74,4.45540185725305,"day"
1981-11-10,18.5208282470703,-34.3124961853027,10.34,5.47107838347178,"day"
1981-11-10,18.4791717529297,-34.3541641235352,11.37,4.15577502129727,"night"
1981-11-10,18.5208282470703,-34.3541641235352,11.37,6.63950499574426,"night"
